cdli_id,factgrid_qid,artifact_label,write_action,claims_written,claims_skipped,write_status,write_error,label_collision_qid
582514,Q2168271,Cuneiform Tablet BM 062372,create,10,1,written,,
106795,Q2003128,"Cuneiform Tablet BJRL 64, 098 01",update,4,8,written,,
549410,Q2168272,Cuneiform Artifact CDLI Seals 026652 (physical),create,6,1,written,,
276138,Q2168273,Cuneiform Tablet N 0990,create,10,1,written,,
358308,Q1360292,"Cuneiform Tablet VS 26, 181",update,5,5,written,,
220758,Q2056131,Cuneiform Tablet DP 108,update,4,8,written,,
373058,Q1893326,"Cuneiform Tablet VS 16, 202",update,4,8,written,,
429889,Q2168274,Cuneiform Artifact CDLI Seals 001481 (physical),create,7,1,written,,
580529,Q2168275,Cuneiform Tablet BM 059521,create,10,1,written,,
325638,Q2046540,"Cuneiform Tablet CUSAS 14, 146",update,4,7,written,,
101050,Q1985663,"Cuneiform Tablet AnOr 01, 059",update,4,8,written,,
4130,Q2168276,Cuneiform Tablet IM 134605,create,10,1,written,,
565085,Q2168277,"Cuneiform Tablet MSL 5, 89",create,10,1,written,,
293494,Q2168278,Cuneiform Tablet NBC 05043,create,11,1,written,,
503253,Q2168279,Cuneiform Tablet RIH 77/17,create,9,0,written,,
436785,Q2168280,"Cuneiform Tablet KBo 23, 077",create,10,1,written,,
555433,Q2168281,Cuneiform Tablet BM 061273,create,10,1,written,,
406333,Q2168282,Cuneiform Tablet SM 1909.05.126,create,11,1,written,,
310576,Q2168283,"Cuneiform Tablet YOS 14, 236",create,10,1,written,,
346316,Q2030426,"Cuneiform Tablet CDLI Literary 000767, ex. 008",update,4,8,written,,
528103,Q2168284,"Cuneiform Tablet Chagar Bazar 3, 094",create,11,1,written,,
268126,Q2168285,"Cuneiform Tablet PBS 02/1, 058",create,11,1,written,,
437897,Q2168286,"Cuneiform Tablet KBo 30, 090",create,10,1,written,,
215416,Q1933595,"Cuneiform Tablet MAD 5, 093",update,4,7,written,,
223877,Q2168287,Cuneiform Tablet OBTR 052,create,11,1,written,,
243276,Q2168288,"Cuneiform Tablet ARET 12, 0102",create,10,1,written,,
450553,Q2020762,"Cuneiform Artifact RINAP 4 Esarhaddon 130, ex. 001",update,3,7,written,,
107887,Q2034486,Cuneiform Tablet CST (JRL) 372,update,4,8,written,,
563852,Q2168289,Cuneiform Tablet BM 038500,create,8,1,written,,
326917,Q2046467,"Cuneiform Tablet CUSAS 14, 109",update,4,7,written,,
457296,Q2168290,Cuneiform Artifact CDLI Seals 004586 (composite),create,10,0,written,,
504596,Q2168291,Cuneiform Artifact CDLI Seals 013407 (physical),create,10,1,written,,
136323,Q2051842,"Cuneiform Tablet UET 3, 0007",update,4,8,written,,
239083,Q2168292,"Cuneiform Tablet Zukunftsbewältigung 543, K 12179",create,10,1,written,,
584839,Q2168293,Cuneiform Tablet BM 065088,create,9,1,written,,
210614,Q2168294,"Cuneiform Tablet BPOA 06, 0848",create,11,1,written,,
481959,Q2168295,"Cuneiform Tablet CT 49, 128",create,11,1,written,,
315774,Q1929501,"Cuneiform Tablet Kaskal 04, 069 04",update,4,8,written,,
246074,Q2168296,Cuneiform Tablet P246074,create,10,1,written,,
288688,Q1934184,"Cuneiform Tablet MARV 6, 07",update,4,7,written,,
428261,Q2168297,"Cuneiform Artifact RINBE 1, Nebuchadnezzar II nn, ex. nn",create,9,1,written,,
297984,Q2168298,Cuneiform Tablet NBC 04964,create,11,1,written,,
455751,Q2168299,Cuneiform Artifact CDLI Seals 003041 (composite),create,10,0,written,,
506051,Q2168300,Cuneiform Tablet RBC 02675,create,6,1,written,,
343114,Q2168301,"Cuneiform Tablet CDLI Literary needed, ex. 001 ?",create,10,1,written,,
388010,Q1986089,"Cuneiform Tablet Nisaba 15, 0739",update,4,7,written,,
550631,Q2168302,"Cuneiform Tablet OLA 233, no. 071",create,11,1,written,,
212629,Q2001260,"Cuneiform Tablet BIN 08, 073",update,4,8,written,,
403131,Q2168303,"Cuneiform Tablet CDLI Literary 002718.01, ex. 034",create,11,1,written,,
341129,Q2168304,"Cuneiform Tablet BPOA 02, 2473",create,11,1,written,,
239579,Q2168305,Cuneiform Tablet K 18637,create,10,1,written,,
501794,Q2168306,"Cuneiform Artifact TCTI 3, 05984",create,11,1,written,,
244049,Q2168307,"Cuneiform Tablet ARET 12, 0797",create,10,1,written,,
452094,Q2168308,Cuneiform Artifact BM 092494,create,7,1,written,,
118271,Q1965426,"Cuneiform Tablet MVN 14, 0591",update,4,8,written,,
599708,Q2168309,Cuneiform Tablet BM 095632,create,9,1,written,,
103597,Q1992286,"Cuneiform Tablet AUCT 1, 752",update,4,7,written,,
499190,Q2168310,Cuneiform Tablet P499190,create,11,1,written,,
587716,Q2168311,Cuneiform Tablet BM 068602,create,10,1,written,,
448860,Q2168312,"Cuneiform Tablet Nisaba 19, 165",create,11,1,written,,
374267,Q1987515,"Cuneiform Tablet Nisaba 17, 139",update,4,8,written,,
271307,Q2168313,"Cuneiform Tablet Emar 6/1, p. 116, Msk 731037",create,9,1,written,,
227567,Q1925243,"Cuneiform Tablet ITT 5, 09221",update,3,8,written,,
449772,Q2168314,"Cuneiform Tablet CUSAS 29, 013",create,9,1,written,,
586804,Q2168315,Cuneiform Tablet BM 067505,create,9,1,written,,
322407,Q2043860,"Cuneiform Tablet CUSAS 03, 0971",update,4,7,written,,
567542,Q2168316,Cuneiform Tablet VAT 13160,create,8,1,written,,
462422,Q2168317,Cuneiform Tablet CST 217,create,10,1,written,,
309757,Q2168318,Cuneiform Tablet YBC 09025,create,11,1,written,,
394033,Q2168319,"Cuneiform Tablet CDLI Literary 002701.01, ex. 017",create,11,1,written,,
531322,Q2168320,Cuneiform Tablet Textes Scolaires 079,create,9,1,written,,
291153,Q2011591,"Cuneiform Tablet BPOA 07, 1940",update,4,8,written,,
500886,Q2168321,"Cuneiform Tablet CTMMA 4, 039",create,10,1,written,,
551923,Q2168322,Cuneiform Tablet Dar. 422,create,10,1,written,,
454843,Q2168323,Cuneiform Artifact CDLI Seals 002133 (composite),create,10,0,written,,
296696,Q2015531,"Cuneiform Tablet BRM 2, 20",update,4,7,written,,
433587,Q2024553,"Cuneiform Tablet RSO 83, 346 20",update,4,7,written,,
434242,Q2168324,"Cuneiform Tablet IBoT 02, 133",create,10,1,written,,
560287,Q2168325,Cuneiform Tablet BM 016619,create,9,1,written,,
211906,Q2061937,"Cuneiform Tablet Hermitage 3, 385",update,4,8,written,,
127532,Q2010863,"Cuneiform Tablet RA 009, 051 SA 193",update,4,7,written,,
1332,Q2168326,"Cuneiform Tablet ATU 5, pl. 072, W 9579,ci",create,10,1,written,,
314866,Q2168327,"Cuneiform Tablet CT 55, 473",create,11,1,written,,
104252,Q1993602,"Cuneiform Tablet AUCT 3, 019",update,4,7,written,,
515387,Q2052322,"Cuneiform Tablet CUSAS 40, 0603",update,4,7,written,,
361966,Q2168328,"Cuneiform Tablet Nisaba 33, 933",create,11,1,written,,
417522,Q2168329,"Cuneiform Tablet ROMCT 2, 46",create,9,1,written,,
421943,Q2168330,"Cuneiform Tablet MC 25, 629",create,7,1,written,,
446487,Q2168331,"Cuneiform Tablet KUB 46, 006 + IBoT 04, 0119",create,10,1,written,,
228692,Q1937367,"Cuneiform Tablet MSL 12, 030 D'",update,4,8,written,,
279737,Q2168332,Cuneiform Tablet N 5581,create,9,1,written,,
544222,Q2168333,Cuneiform Tablet LB 2765 (unpublished),create,9,1,written,,
575986,Q2168334,Cuneiform Tablet BM 050850,create,10,1,written,,
441342,Q2168335,"Cuneiform Tablet KBo 46, 031",create,10,1,written,,
252467,Q2168336,"Cuneiform Tablet CUSAS 43, 30",create,8,1,written,,
204207,Q2004413,Cuneiform Tablet BM 021502,update,4,8,written,,
299563,Q1975263,Cuneiform Tablet NBC 08120,update,4,8,written,,
539712,Q2168337,Cuneiform Artifact CDLI Seals 018894 (physical),create,7,1,written,,
512442,Q2168338,"Cuneiform Tablet Akkadica 137, 046 25",create,11,1,written,,
357507,Q1370873,"Cuneiform Tablet TCL 14, 17",update,5,7,written,,
111953,Q1926442,"Cuneiform Tablet JCS 22, 057",update,4,7,written,,
301367,Q1975483,Cuneiform Tablet NBC 10431,update,4,8,written,,
591338,Q2168339,Cuneiform Tablet BM 072714,create,9,1,written,,
349519,Q2168340,"Cuneiform Tablet AOAT 275, 339, BM 050686",create,9,1,written,,
362649,Q2168341,Cuneiform Tablet PUL Ex 1203,create,10,1,written,,
334029,Q1972594,Cuneiform Tablet ABL 0080,update,4,8,written,,
494258,Q2168342,Cuneiform Tablet P494258,create,7,1,written,,
231149,Q1970704,Cuneiform Tablet N 4862,update,4,8,written,,
538800,Q2168343,Cuneiform Artifact CDLI Seals 017978 (physical),create,8,1,written,,
278825,Q2168344,Cuneiform Tablet N 3844,create,10,1,written,,
282285,Q1928791,Cuneiform Tablet KAJ 273,update,4,6,written,,
574694,Q2168345,Cuneiform Tablet BM 068314,create,7,1,written,,
458499,Q2168346,Cuneiform Artifact CDLI Seals 005789 (composite),create,10,0,written,,
110641,Q2168347,"Cuneiform Tablet ITT 2, 00771",create,11,1,written,,
525731,Q2168348,"Cuneiform Tablet ARM 33, 048",create,11,1,written,,
249381,Q2019798,"Cuneiform Tablet CDLI Lexical 000001, ex. 051",update,3,7,written,,
218224,Q2029527,"Cuneiform Tablet SANTAG 7, 149",update,4,8,written,,
8810,Q2168349,"Cuneiform Tablet MDP 26, 122",create,10,1,written,,
285540,Q2168350,Cuneiform Tablet KAV 064,create,8,1,written,,
380420,Q2007404,"Cuneiform Tablet PPAC 5, 1651",update,4,8,written,,
573151,Q2168351,Cuneiform Tablet BM 077426,create,9,1,written,,
476031,Q2168352,Cuneiform Artifact CDLI Seals 009290 (physical),create,8,1,written,,
229980,Q893863,Cuneiform Tablet HS 1825,update,4,6,written,,
420651,Q2168353,Cuneiform Tablet SMUI 1913.14.0269,create,8,1,written,,
336014,Q1981656,Cuneiform Tablet ADD 1253,update,4,7,written,,
360674,Q1360836,"Cuneiform Tablet AKT 3, 065",update,5,7,written,,
117184,Q1959509,"Cuneiform Tablet MVN 13, 411",update,4,8,written,,
588549,Q2168354,Cuneiform Tablet BM 069368,create,10,1,written,,
593305,Q2168355,Cuneiform Tablet BM 076366,create,9,1,written,,
558201,Q2168356,Cuneiform Tablet BM 043054,create,8,1,written,,
233174,Q2168357,"Cuneiform Artifact RIME 3/1.01.07.037, ex. 0423",create,11,1,written,,
600979,Q2168358,Cuneiform Tablet BM 101015,create,10,1,written,,
265714,Q2168359,Cuneiform Tablet CBS 10508,create,9,1,written,,
127498,Q2010768,"Cuneiform Tablet RA 009, 050 SA 162",update,4,7,written,,
228738,Q1982220,"Cuneiform Tablet AfO 29/30, 032, UM 29-16-337",update,4,8,written,,
524989,Q1992503,Cuneiform Artifact NMI BK 00574,update,4,3,written,,
350368,Q2168360,"Cuneiform Tablet ARM 11, 225",create,11,1,written,,
496265,Q2168361,"Cuneiform Tablet MDP 09, 265",create,11,1,written,,
255208,Q2168362,Cuneiform Tablet UM 29-13-219,create,11,1,written,,
306508,Q2168363,Cuneiform Tablet YBC 05437,create,10,1,written,,
203468,Q2004035,Cuneiform Tablet BM 020639,update,4,8,written,,
332954,Q1999467,"Cuneiform Tablet Ontario 2, 180",update,4,8,written,,
237834,Q1972955,Cuneiform Tablet ABL 0283,update,4,8,written,,
330969,Q2168364,Cuneiform Tablet IM 061640,create,11,1,written,,
206390,Q2168365,Cuneiform Tablet BM 021408,create,11,1,written,,
468185,Q2168366,Cuneiform Tablet U 07833h,create,7,0,written,,
472971,Q2168367,Cuneiform Artifact CDLI Seals 006716 (physical),create,9,1,written,,
544388,Q2168368,Cuneiform Tablet LB 5190 (unpublished),create,10,1,written,,
577811,Q2168369,Cuneiform Tablet BM 052854,create,8,1,written,,
417488,Q2168370,"Cuneiform Tablet ROMCT 2, 12",create,9,1,written,,
541470,Q2168371,Cuneiform Artifact CDLI Seals 020632 (physical),create,9,1,written,,
602944,Q2168372,"Cuneiform Tablet Schaudig, Babil 5, no. 103 (N13: 145)",create,9,1,written,,
517210,Q2168373,"Cuneiform Tablet Nisaba 33, 10",create,9,1,written,,
379005,Q2006394,"Cuneiform Tablet PPAC 5, 1144",update,4,8,written,,
266991,Q2168374,Cuneiform Tablet CBS 11853,create,10,1,written,,
257235,Q2168375,"Cuneiform Tablet AfO 29/30, 039, UM 55-21-075",create,10,1,written,,
444510,Q2168376,"Cuneiform Tablet KUB 19, 028",create,10,1,written,,
399251,Q2168377,Cuneiform Tablet K 11358,create,10,1,written,,
412370,Q2168378,"Cuneiform Tablet CTMMA 3, 092",create,10,1,written,,
352355,Q2168379,"Cuneiform Tablet ARM 21, 353",create,11,1,written,,
439020,Q2168380,"Cuneiform Tablet KBo 35, 254",create,10,1,written,,
304535,Q2168381,Cuneiform Tablet YBC 01971,create,10,1,written,,
334183,Q1972914,Cuneiform Tablet ABL 0248,update,4,8,written,,
201455,Q2009842,"Cuneiform Tablet Princeton 2, 456",update,4,8,written,,
591292,Q2168382,Cuneiform Tablet BM 072637,create,9,1,written,,
409496,Q2168383,Cuneiform Tablet CUNES 48-00-030,create,6,1,written,,
10173,Q2168384,"Cuneiform Tablet OIP 099, 193",create,11,1,written,,
142961,Q1968175,"Cuneiform Tablet MVN 20, 028",update,4,8,written,,
115013,Q1951074,"Cuneiform Tablet MVN 07, 091",update,4,8,written,,
425003,Q2168385,"Cuneiform Tablet Rm 2, 228",create,9,1,written,,
143673,Q2031448,"Cuneiform Tablet SAT 2, 0473",update,4,8,written,,
473663,Q2168386,Cuneiform Artifact CDLI Seals 007408 (physical),create,8,1,written,,
139486,Q2058903,"Cuneiform Tablet UET 9, 1356",update,4,8,written,,
280312,Q2026330,"Cuneiform Tablet CDLI Literary 000379, ex. 057",update,4,8,written,,
236726,Q2002815,"Cuneiform Tablet BIN 10, 182",update,4,7,written,,
385272,Q2168387,"Cuneiform Tablet OECT 10, 259",create,8,1,written,,
318516,Q2168388,Cuneiform Tablet BM 018997,create,11,1,written,,
458533,Q2168389,Cuneiform Artifact CDLI Seals 005823 (composite),create,10,0,written,,
260146,Q2168390,"Cuneiform Tablet BagM 28, 191 03",create,9,1,written,,
596557,Q2168391,Cuneiform Tablet BM 082782,create,10,1,written,,
493437,Q2168392,"Cuneiform Tablet TBER pl. 48, AO 17632",create,7,1,written,,
576703,Q2168393,Cuneiform Tablet BM 051653,create,9,1,written,,
333646,Q1986468,"Cuneiform Tablet Nisaba 15, 0941",update,4,7,written,,
346746,Q2168394,"Cuneiform Tablet UET 6, 0709",create,10,1,written,,
365026,Q2168395,Cuneiform Tablet LBAT 0932,create,10,1,written,,
310126,Q2168396,"Cuneiform Tablet YOS 17, 017",create,11,1,written,,
584993,Q2168397,Cuneiform Tablet BM 065299,create,9,1,written,,
528553,Q2168398,Cuneiform Artifact CDLI Seals 015913 (physical),create,7,1,written,,
555063,Q2168399,Cuneiform Artifact BM 084760,create,9,1,written,,
243626,Q2168400,"Cuneiform Tablet ARET 12, 0411",create,10,1,written,,
503603,Q2168401,Cuneiform Tablet RS 17.0251,create,9,0,written,,
215046,Q2168402,"Cuneiform Tablet MAD 1, 110",create,10,1,written,,
295813,Q2168403,Cuneiform Tablet MLC 01034,create,9,1,written,,
450103,Q2168404,Cuneiform Tablet CUNES 50-02-162,create,8,1,written,,
390973,Q2168405,"Cuneiform Tablet BPOA 07, 2504",create,11,1,written,,
212783,Q2001507,"Cuneiform Tablet BIN 08, 239",update,3,7,written,,
394199,Q2168406,Cuneiform Tablet K 02116,create,10,1,written,,
462588,Q2168407,Cuneiform Tablet CST 383,create,10,1,written,,
341083,Q2168408,"Cuneiform Tablet BPOA 02, 2427",create,11,1,written,,
136773,Q2052692,"Cuneiform Tablet UET 3, 0451",update,4,8,written,,
531288,Q2168409,Cuneiform Tablet Textes Scolaires 042,create,9,1,written,,
240909,Q2168410,Cuneiform Tablet P240909,create,10,1,written,,
345869,Q2168411,"Cuneiform Tablet BBVOT 03, 08",create,10,1,written,,
213891,Q2168412,"Cuneiform Tablet ITT 2, 02829",create,10,1,written,,
137861,Q2054847,"Cuneiform Tablet UET 3, 1535",update,4,8,written,,
549040,Q2168413,Cuneiform Artifact CDLI Seals 026398 (physical),create,8,1,written,,
222335,Q2168414,"Cuneiform Tablet AAICAB 1/1, pl. 008, 1928-442",create,10,1,written,,
274555,Q2168415,"Cuneiform Tablet LTBA 2, 9a-b? +",create,11,1,written,,
371435,Q2168416,"Cuneiform Tablet VS 03, 143",create,8,1,written,,
582144,Q2168417,Cuneiform Tablet BM 061959,create,9,1,written,,
431410,Q2168418,Cuneiform Artifact CDLI Seals 006368 (physical),create,7,1,written,,
562310,Q2168419,Cuneiform Tablet BM 033444,create,9,1,written,,
294701,Q2168420,"Cuneiform Tablet GCCI 2, 333",create,10,1,written,,
391661,Q2168421,Cuneiform Artifact OIM A04618,create,10,1,written,,
1298,Q2168422,"Cuneiform Tablet ATU 5, pl. 068, W 9579,az",create,10,1,written,,
209065,Q2168423,"Cuneiform Tablet BPOA 02, 2596",create,11,1,written,,
580179,Q2168424,Cuneiform Tablet BM 059120,create,10,1,written,,
276568,Q2168425,Cuneiform Tablet N 1423 + N 1425 + N 1426 + N 1427 + N 1428 (+) N 1422,create,11,1,written,,
325268,Q2168426,"Cuneiform Tablet CUSAS 08, 016",create,9,1,written,,
373408,Q2168427,"Cuneiform Tablet VS 22, 86",create,11,1,written,,
551889,Q2168428,Cuneiform Tablet Dar. 146,create,10,1,written,,
320590,Q2168429,"Cuneiform Tablet Nisaba 08, 171",create,11,1,written,,
585681,Q2168430,Cuneiform Tablet BM 066110,create,9,1,written,,
407871,Q2168431,Cuneiform Tablet SM 1913.02.255,create,9,1,written,,
358758,Q1359374,"Cuneiform Tablet CCT 5, 15, BM 120507",update,5,5,written,,
502911,Q1362724,Cuneiform Tablet KKBullae 330 kt z/t 015,update,6,5,written,,
289830,Q2168432,Cuneiform Artifact YBC 16428,create,11,1,written,,
242934,Q2168433,"Cuneiform Tablet ARET 03, 738",create,10,1,written,,
4560,Q2168434,"Cuneiform Tablet ATU 7, pl. 086, W 22104,4f",create,9,1,written,,
101400,Q1986351,"Cuneiform Tablet AnOr 07, 105",update,4,8,written,,
567112,Q2168435,Cuneiform Tablet BM 041312,create,9,1,written,,
128297,Q2168436,Cuneiform Tablet Rochester 192,create,10,1,written,,
347854,Q2168437,"Cuneiform Tablet Ras Shamra-Ougarit 07, 016",create,10,1,written,,
531772,Q892761,Cuneiform Tablet Elamica 11,update,4,7,written,,
309307,Q2168438,Cuneiform Tablet YBC 08435,create,10,1,written,,
291503,Q2168439,"Cuneiform Tablet dubsar 3, 077",create,11,1,written,,
434612,Q2168440,"Cuneiform Tablet IBoT 04, 270",create,10,1,written,,
374637,Q1987664,"Cuneiform Tablet Nisaba 18, 081",update,4,8,written,,
587346,Q2168441,Cuneiform Tablet BM 068139,create,9,1,written,,
119933,Q1967535,"Cuneiform Tablet MVN 18, 572",update,4,8,written,,
227137,Q2017836,"Cuneiform Tablet RIME 3/2.01.04.01, ex. 01 & RIME 3/2.01.04.08, ex. 01 & RIME 3/2.01.04.09, ex. 01",update,4,9,written,,
449322,Q2168442,Cuneiform Tablet CUNES 49-03-345,create,9,1,written,,
394463,Q2168443,"Cuneiform Tablet ABRT 1, 63 - 66",create,11,1,written,,
580483,Q2168444,Cuneiform Tablet BM 059468,create,10,1,written,,
271757,Q2168445,"Cuneiform Tablet Emar 6/2, p. 405, Msk 74159j",create,9,1,written,,
325792,Q1990232,"Cuneiform Tablet Nisaba 32, 175",update,3,7,written,,
276092,Q2168446,Cuneiform Tablet N 0932,create,11,1,written,,
429923,Q1985257,Cuneiform Tablet P429923,update,3,7,written,,
369906,Q2168447,"Cuneiform Tablet MDP 27, 159",create,9,1,written,,
1762,Q2168448,"Cuneiform Tablet ATU 6, pl. 009, W 10797",create,10,1,written,,
104602,Q1994273,"Cuneiform Tablet AUCT 3, 392",update,4,7,written,,
377918,Q2168449,Cuneiform Tablet BM 086133,create,10,1,written,,
272878,Q2168450,Cuneiform Artifact CDLI Seals 001368 (physical),create,9,1,written,,
403561,Q2168451,Cuneiform Tablet K 18339,create,10,1,written,,
428631,Q2168452,Cuneiform Artifact BM 138718,create,8,1,written,,
246424,Q2168453,Cuneiform Tablet P246424,create,10,1,written,,
506401,Q2168454,Cuneiform Tablet EAH 00179,create,7,1,written,,
406299,Q2168455,"Cuneiform Artifact RIME 3/1.01.07.048, ex. add102",create,11,1,written,,
455301,Q2168456,Cuneiform Artifact CDLI Seals 002591 (composite),create,10,0,written,,
105910,Q1999350,"Cuneiform Tablet BIN 03, 104",update,4,8,written,,
343544,Q2018206,"Cuneiform Tablet RIME 4.01.05.add10, ex. 15",update,4,8,written,,
210244,Q2168457,"Cuneiform Tablet BPOA 06, 0460",create,11,1,written,,
870,Q2168458,Cuneiform Tablet P000870,create,10,1,written,,
599358,Q2168459,Cuneiform Tablet BM 094729,create,10,1,written,,
239129,Q2168460,Cuneiform Tablet K 12583,create,11,1,written,,
244419,Q2168461,"Cuneiform Tablet ARET 12, 1123",create,10,1,written,,
212279,Q2168462,"Cuneiform Artifact Hermitage 3, 542",create,11,1,written,,
317319,Q2168463,Cuneiform Tablet BM 016018,create,11,1,written,,
136289,Q2051610,Cuneiform Tablet UDT 155,update,4,8,written,,
133571,Q2045379,Cuneiform Tablet TÉL 063,update,4,8,written,,
270845,Q2168464,Cuneiform Tablet EA 346,create,9,1,written,,
341579,Q2168465,"Cuneiform Tablet ARM 08, 100",create,11,1,written,,
375925,Q2059447,"Cuneiform Tablet Fs Pomponio 162, 4",update,4,8,written,,
344281,Q2168466,Cuneiform Tablet PRAK B 464,create,8,1,written,,
217581,Q1975817,Cuneiform Tablet Adab 0942,update,4,7,written,,
530860,Q2168467,Cuneiform Tablet Royal archive Iluni no. 41,create,10,1,written,,
118621,Q2168468,"Cuneiform Tablet MVN 15, 356",create,10,1,written,,
334479,Q1973655,Cuneiform Tablet ABL 0681,update,4,8,written,,
231519,Q2031561,"Cuneiform Tablet CDLI Literary 000796, ex. 044",update,4,8,written,,
591768,Q2168469,Cuneiform Tablet BM 073238,create,9,1,written,,
479794,Q2168470,"Cuneiform Tablet FM 07, 009",create,11,1,written,,
435900,Q2168471,"Cuneiform Tablet KBo 16, 096",create,10,1,written,,
494608,Q2168472,Cuneiform Tablet P494608,create,8,1,written,,
362219,Q2168473,"Cuneiform Artifact Nisaba 33, 0449bis",create,11,1,written,,
349149,Q2168474,"Cuneiform Tablet AUWE 23, 146",create,10,1,written,,
