review_decision,review_notes,old_cdli_id,canonical_factgrid_qid,canonical_factgrid_url,duplicate_factgrid_qid,duplicate_factgrid_url,canonical_label,duplicate_label_to_preserve,all_labels_seen,duplicate_group_qids,duplicate_count_for_cdli_id,reuse_pool_status,future_reuse_status,source_duplicate_audit,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3
,,P229750,Q893869,https://database.factgrid.de/wiki/Item:Q893869,Q2063557,https://database.factgrid.de/wiki/Item:Q2063557,Cuneiform Tablet HS 1617,Cuneiform Tablet HS 1617,Cuneiform Tablet HS 1617,Q2063557,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229752,Q894926,https://database.factgrid.de/wiki/Item:Q894926,Q2063570,https://database.factgrid.de/wiki/Item:Q2063570,Cuneiform Tablet HS 1623,Cuneiform Tablet HS 1623,Cuneiform Tablet HS 1623,Q2063570,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229753,Q894590,https://database.factgrid.de/wiki/Item:Q894590,Q2063572,https://database.factgrid.de/wiki/Item:Q2063572,Cuneiform Tablet HS 1624,Cuneiform Tablet HS 1624,Cuneiform Tablet HS 1624,Q2063572,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229754,Q894544,https://database.factgrid.de/wiki/Item:Q894544,Q2063580,https://database.factgrid.de/wiki/Item:Q2063580,Cuneiform Tablet HS 1628,Cuneiform Tablet HS 1628,Cuneiform Tablet HS 1628,Q2063580,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229755,Q894359,https://database.factgrid.de/wiki/Item:Q894359,Q2063578,https://database.factgrid.de/wiki/Item:Q2063578,Cuneiform Tablet HS 1627,Cuneiform Tablet HS 1627,Cuneiform Tablet HS 1627,Q2063578,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229756,Q894488,https://database.factgrid.de/wiki/Item:Q894488,Q2047421,https://database.factgrid.de/wiki/Item:Q2047421,Cuneiform Tablet HS 236,Cuneiform Tablet HS 236,"Cuneiform Tablet HS 236 | Cuneiform Tablet TMH 08, 07",Q2047421,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229757,Q896850,https://database.factgrid.de/wiki/Item:Q896850,Q2047431,https://database.factgrid.de/wiki/Item:Q2047431,Cuneiform Tablet HS 238,Cuneiform Tablet HS 238,"Cuneiform Tablet HS 238 | Cuneiform Tablet TMH 08, 12",Q2047431,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229758,Q894813,https://database.factgrid.de/wiki/Item:Q894813,Q2047427,https://database.factgrid.de/wiki/Item:Q2047427,Cuneiform Tablet HS 247,Cuneiform Tablet HS 247,"Cuneiform Tablet HS 247 | Cuneiform Tablet TMH 08, 10",Q2047427,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229759,Q896857,https://database.factgrid.de/wiki/Item:Q896857,Q2047445,https://database.factgrid.de/wiki/Item:Q2047445,Cuneiform Tablet HS 252,Cuneiform Tablet HS 252,"Cuneiform Tablet HS 252 | Cuneiform Tablet TMH 08, 23",Q2047445,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229760,Q894395,https://database.factgrid.de/wiki/Item:Q894395,Q2047447,https://database.factgrid.de/wiki/Item:Q2047447,Cuneiform Tablet HS 263,Cuneiform Tablet HS 263,"Cuneiform Tablet HS 263 | Cuneiform Tablet TMH 08, 42",Q2047447,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229763,Q894419,https://database.factgrid.de/wiki/Item:Q894419,Q2063549,https://database.factgrid.de/wiki/Item:Q2063549,Cuneiform Tablet HS 1442,Cuneiform Tablet HS 1442,Cuneiform Tablet HS 1442,Q2063549,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229764,Q894787,https://database.factgrid.de/wiki/Item:Q894787,Q2047482,https://database.factgrid.de/wiki/Item:Q2047482,Cuneiform Tablet HS 1451,Cuneiform Tablet HS 1451,"Cuneiform Tablet HS 1451 | Cuneiform Tablet TMH 11, 08",Q2047482,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229765,Q894746,https://database.factgrid.de/wiki/Item:Q894746,Q2047441,https://database.factgrid.de/wiki/Item:Q2047441,Cuneiform Tablet HS 260,Cuneiform Tablet HS 260,"Cuneiform Tablet HS 260 | Cuneiform Tablet TMH 08, 21",Q2047441,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229768,Q894826,https://database.factgrid.de/wiki/Item:Q894826,Q2063574,https://database.factgrid.de/wiki/Item:Q2063574,Cuneiform Tablet HS 1625,Cuneiform Tablet HS 1625,Cuneiform Tablet HS 1625,Q2063574,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229770,Q894574,https://database.factgrid.de/wiki/Item:Q894574,Q2063584,https://database.factgrid.de/wiki/Item:Q2063584,Cuneiform Tablet HS 1633,Cuneiform Tablet HS 1633,Cuneiform Tablet HS 1633,Q2063584,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229771,Q894811,https://database.factgrid.de/wiki/Item:Q894811,Q2063586,https://database.factgrid.de/wiki/Item:Q2063586,Cuneiform Tablet HS 1634,Cuneiform Tablet HS 1634,Cuneiform Tablet HS 1634,Q2063586,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229772,Q894440,https://database.factgrid.de/wiki/Item:Q894440,Q2063588,https://database.factgrid.de/wiki/Item:Q2063588,Cuneiform Tablet HS 1635,Cuneiform Tablet HS 1635,Cuneiform Tablet HS 1635,Q2063588,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229773,Q894611,https://database.factgrid.de/wiki/Item:Q894611,Q2063590,https://database.factgrid.de/wiki/Item:Q2063590,Cuneiform Tablet HS 1636,Cuneiform Tablet HS 1636,Cuneiform Tablet HS 1636,Q2063590,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229777,Q894220,https://database.factgrid.de/wiki/Item:Q894220,Q2063596,https://database.factgrid.de/wiki/Item:Q2063596,Cuneiform Tablet HS 1639,Cuneiform Tablet HS 1639,Cuneiform Tablet HS 1639,Q2063596,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229778,Q894429,https://database.factgrid.de/wiki/Item:Q894429,Q2063598,https://database.factgrid.de/wiki/Item:Q2063598,Cuneiform Tablet HS 1640,Cuneiform Tablet HS 1640,Cuneiform Tablet HS 1640,Q2063598,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229779,Q894374,https://database.factgrid.de/wiki/Item:Q894374,Q2063600,https://database.factgrid.de/wiki/Item:Q2063600,Cuneiform Tablet HS 1641,Cuneiform Tablet HS 1641,Cuneiform Tablet HS 1641,Q2063600,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229780,Q894565,https://database.factgrid.de/wiki/Item:Q894565,Q2063602,https://database.factgrid.de/wiki/Item:Q2063602,Cuneiform Tablet HS 1643,Cuneiform Tablet HS 1643,Cuneiform Tablet HS 1643,Q2063602,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229781,Q894455,https://database.factgrid.de/wiki/Item:Q894455,Q2047443,https://database.factgrid.de/wiki/Item:Q2047443,Cuneiform Tablet HS 1645,Cuneiform Tablet HS 1645,"Cuneiform Tablet HS 1645 | Cuneiform Tablet TMH 08, 22",Q2047443,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229782,Q894568,https://database.factgrid.de/wiki/Item:Q894568,Q2057712,https://database.factgrid.de/wiki/Item:Q2057712,Cuneiform Tablet HS 1646,Cuneiform Tablet HS 1646,"Cuneiform Tablet HS 1646 | Cuneiform Tablet EEN 312, HS 1646",Q2057712,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229784,Q893984,https://database.factgrid.de/wiki/Item:Q893984,Q2063604,https://database.factgrid.de/wiki/Item:Q2063604,Cuneiform Tablet HS 1648,Cuneiform Tablet HS 1648,Cuneiform Tablet HS 1648,Q2063604,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229786,Q897164,https://database.factgrid.de/wiki/Item:Q897164,Q2063608,https://database.factgrid.de/wiki/Item:Q2063608,Cuneiform Tablet HS 1650,Cuneiform Tablet HS 1650,Cuneiform Tablet HS 1650 | Cuneiform Tablet HS 1650 + HS 1675,Q2063608,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229789,Q894547,https://database.factgrid.de/wiki/Item:Q894547,Q2063612,https://database.factgrid.de/wiki/Item:Q2063612,Cuneiform Tablet HS 1654,Cuneiform Tablet HS 1654,Cuneiform Tablet HS 1654,Q2063612,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P229790,Q893993,https://database.factgrid.de/wiki/Item:Q893993,Q2063614,https://database.factgrid.de/wiki/Item:Q2063614,Cuneiform Tablet HS 1655,Cuneiform Tablet HS 1655,Cuneiform Tablet HS 1655,Q2063614,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
