reuse_pool_status,reuse_candidate_class,qid_available_for_future_entity,canonical_factgrid_qid,old_cdli_id,old_duplicate_label_to_preserve,canonical_label,old_aliases_to_preserve,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3,future_entity_type,future_entity_label,future_reuse_status,source_duplicate_audit,human_review_decision,human_review_notes
candidate,duplicate_p692_cdli_artifact,Q2153208,Q1928186,P458207,Cuneiform Seal (not impression) CDLI Seals 005497 (composite),Cuneiform Seal (not impression) CDLI Seals 005497 (composite),Cuneiform Seal (not impression) CDLI Seals 005497 (composite) | Cuneiform Artifact CDLI Seals 005497 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153216,Q1937086,P232952,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0201","Cuneiform Cone RIME 3/1.01.07.037, ex. 0201","Cuneiform Cone RIME 3/1.01.07.037, ex. 0201 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0201",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153232,Q1946440,P234185,"Cuneiform Cone RIME 3/1.01.07.041, ex. 259","Cuneiform Cone RIME 3/1.01.07.041, ex. 259","Cuneiform Cone RIME 3/1.01.07.041, ex. 259 | Cuneiform Artifact RIME 3/1.01.07.041, ex. 259",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153246,Q1938459,P233640,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0889","Cuneiform Cone RIME 3/1.01.07.037, ex. 0889","Cuneiform Cone RIME 3/1.01.07.037, ex. 0889 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0889",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153257,Q1922449,P455065,Cuneiform Seal (not impression) CDLI Seals 002355 (composite),Cuneiform Seal (not impression) CDLI Seals 002355 (composite),Cuneiform Seal (not impression) CDLI Seals 002355 (composite) | Cuneiform Artifact CDLI Seals 002355 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153264,Q1925922,P457058,Cuneiform Seal (not impression) CDLI Seals 004348 (composite),Cuneiform Seal (not impression) CDLI Seals 004348 (composite),Cuneiform Seal (not impression) CDLI Seals 004348 (composite) | Cuneiform Artifact CDLI Seals 004348 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153286,Q1909600,P274631,Cuneiform Seal (not impression) CDLI Seals 001541 (physical),Cuneiform Seal (not impression) CDLI Seals 001541 (physical),Cuneiform Seal (not impression) CDLI Seals 001541 (physical) | Cuneiform Artifact CDLI Seals 001541 (physical),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153291,Q1933786,P465129,"Cuneiform Cone RIMA 3.0.102.044, ex. 115","Cuneiform Cone RIMA 3.0.102.044, ex. 115","Cuneiform Cone RIMA 3.0.102.044, ex. 115 | Cuneiform Artifact RIMA 3.0.102.044, ex. 115",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153324,Q1929057,P458657,Cuneiform Seal (not impression) CDLI Seals 005947 (physical),Cuneiform Seal (not impression) CDLI Seals 005947 (physical),Cuneiform Seal (not impression) CDLI Seals 005947 (physical) | Cuneiform Artifact CDLI Seals 005947 (physical),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153362,Q1908807,P519886,"Cuneiform Tag New IM 3, 078","Cuneiform Tag New IM 3, 078","Cuneiform Tag New IM 3, 078 | Cuneiform Artifact New IM 3, 078",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153371,Q1952207,P225281,"Cuneiform Cone RIME 4.02.07.01, ex. 03-04","Cuneiform Cone RIME 4.02.07.01, ex. 03-04","Cuneiform Cone RIME 4.02.07.01, ex. 03-04 | Cuneiform Artifact RIME 4.02.07.01, ex. 03-04",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153376,Q1962072,P467401,"Cuneiform Brick RIMA 2.0.087.022, ex. 11","Cuneiform Brick RIMA 2.0.087.022, ex. 11","Cuneiform Brick RIMA 2.0.087.022, ex. 11 | Cuneiform Artifact RIMA 2.0.087.022, ex. 11",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153379,Q1965951,P222544,"Cuneiform Brick RIME 1.09.05.11, ex. 04","Cuneiform Brick RIME 1.09.05.11, ex. 04","Cuneiform Brick RIME 1.09.05.11, ex. 04 | Cuneiform Artifact RIME 1.09.05.11, ex. 04",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153386,Q1963213,P371244,"Cuneiform Brick RIMA 2.0.101.136, ex. 01","Cuneiform Brick RIMA 2.0.101.136, ex. 01","Cuneiform Brick RIMA 2.0.101.136, ex. 01 | Cuneiform Artifact RIMA 2.0.101.136, ex. 01",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153409,Q1928448,P458342,Cuneiform Seal (not impression) CDLI Seals 005632 (composite),Cuneiform Seal (not impression) CDLI Seals 005632 (composite),Cuneiform Seal (not impression) CDLI Seals 005632 (composite) | Cuneiform Artifact CDLI Seals 005632 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153435,Q1937888,P233355,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0604","Cuneiform Cone RIME 3/1.01.07.037, ex. 0604","Cuneiform Cone RIME 3/1.01.07.037, ex. 0604 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0604",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153439,Q1947767,P234490,"Cuneiform Cone RIME 3/1.01.07.063, ex. 020","Cuneiform Cone RIME 3/1.01.07.063, ex. 020","Cuneiform Cone RIME 3/1.01.07.063, ex. 020 | Cuneiform Artifact RIME 3/1.01.07.063, ex. 020",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153475,Q1949112,P226854,"Cuneiform Cone RIME 3/2.01.01.11, ex. 119","Cuneiform Cone RIME 3/2.01.01.11, ex. 119","Cuneiform Cone RIME 3/2.01.01.11, ex. 119 | Cuneiform Artifact RIME 3/2.01.01.11, ex. 119",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153486,Q1922950,P455570,Cuneiform Seal (not impression) CDLI Seals 002860 (composite),Cuneiform Seal (not impression) CDLI Seals 002860 (composite),Cuneiform Seal (not impression) CDLI Seals 002860 (composite) | Cuneiform Artifact CDLI Seals 002860 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153503,Q1952551,P431631,"Cuneiform Cone RIME 4.02.08.03, ex. 20","Cuneiform Cone RIME 4.02.08.03, ex. 20","Cuneiform Cone RIME 4.02.08.03, ex. 20 | Cuneiform Artifact RIME 4.02.08.03, ex. 20",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153529,Q1929151,P458712,Cuneiform Seal (not impression) CDLI Seals 006002 (composite),Cuneiform Seal (not impression) CDLI Seals 006002 (composite),Cuneiform Seal (not impression) CDLI Seals 006002 (composite) | Cuneiform Artifact CDLI Seals 006002 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153579,Q1936848,P232817,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0066","Cuneiform Cone RIME 3/1.01.07.037, ex. 0066","Cuneiform Cone RIME 3/1.01.07.037, ex. 0066 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0066",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153580,Q1938595,P233705,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0954","Cuneiform Cone RIME 3/1.01.07.037, ex. 0954","Cuneiform Cone RIME 3/1.01.07.037, ex. 0954 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0954",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153604,Q1922504,P455120,Cuneiform Seal (not impression) CDLI Seals 002410 (composite),Cuneiform Seal (not impression) CDLI Seals 002410 (composite),Cuneiform Seal (not impression) CDLI Seals 002410 (composite) | Cuneiform Artifact CDLI Seals 002410 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153613,Q1965114,P428410,"Cuneiform Brick RIMB 2.06.32.x2003, ex. 002","Cuneiform Brick RIMB 2.06.32.x2003, ex. 002","Cuneiform Brick RIMB 2.06.32.x2003, ex. 002 | Cuneiform Artifact RINAP 5/3, Ashurbanipal x2008, ex. 002",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153657,Q1909261,P430470,Cuneiform Seal (not impression) CDLI Seals 000374 (composite),Cuneiform Seal (not impression) CDLI Seals 000374 (composite),Cuneiform Seal (not impression) CDLI Seals 000374 (composite) | Cuneiform Artifact CDLI Seals 000374 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153660,Q1933069,P466210,"Cuneiform Cone RIMA 1.0.077.002, ex. 09","Cuneiform Cone RIMA 1.0.077.002, ex. 09","Cuneiform Cone RIMA 1.0.077.002, ex. 09 | Cuneiform Artifact RIMA 1.0.077.002, ex. 09",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153662,Q1923556,P455989,Cuneiform Seal (not impression) CDLI Seals 003279 (composite),Cuneiform Seal (not impression) CDLI Seals 003279 (composite),Cuneiform Seal (not impression) CDLI Seals 003279 (composite) | Cuneiform Artifact CDLI Seals 003279 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153716,Q1936393,P232544,"Cuneiform Cone RIME 3/1.01.07.026, ex. 14","Cuneiform Cone RIME 3/1.01.07.026, ex. 14","Cuneiform Cone RIME 3/1.01.07.026, ex. 14 | Cuneiform Artifact RIME 3/1.01.07.026, ex. 14",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153762,Q1909698,P454361,Cuneiform Seal (not impression) CDLI Seals 001651 (composite),Cuneiform Seal (not impression) CDLI Seals 001651 (composite),Cuneiform Seal (not impression) CDLI Seals 001651 (composite) | Cuneiform Artifact CDLI Seals 001651 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2153785,Q1933265,P466640,"Cuneiform Cone RIMA 1.0.086.001, ex. 09","Cuneiform Cone RIMA 1.0.086.001, ex. 09","Cuneiform Cone RIMA 1.0.086.001, ex. 09 | Cuneiform Artifact RIMA 1.0.086.001, ex. 09",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
