audit_status,cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,expected_period_qid,expected_period_label,live_period_property,live_period_qid,live_period_label,live_cdli_id
no_expected_no_live,590315,Q2047949,,Cuneiform Tablet BM 071384,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590315",,,,,,P590315
no_expected_no_live,590339,Q2164616,,Cuneiform Tablet BM 071408,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590339",,,,,,P590339
no_expected_no_live,590342,Q2167552,,Cuneiform Tablet BM 071411,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590342",,,,,,P590342
no_expected_no_live,590381,Q2162753,,Cuneiform Tablet BM 071452,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590381",,,,,,P590381
no_expected_no_live,590440,Q2164011,,Cuneiform Tablet BM 071515,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590440",,,,,,P590440
no_expected_no_live,590483,Q1932787,,Cuneiform Tablet BM 071568,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590483",,,,,,P590483
no_expected_no_live,590495,Q2162195,,Cuneiform Tablet BM 071584,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590495",,,,,,P590495
no_expected_no_live,590505,Q2163076,,Cuneiform Tablet BM 071594,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590505",,,,,,P590505
no_expected_no_live,590529,Q1367040,,Cuneiform Tablet BM 071623,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590529",,,,,,P590529
no_expected_no_live,590591,Q2165636,,Cuneiform Tablet BM 071699,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590591",,,,,,P590591
no_expected_no_live,590616,Q2168814,,Cuneiform Tablet BM 071726,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590616",,,,,,P590616
no_expected_no_live,590657,Q2166498,,Cuneiform Tablet BM 071771,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590657",,,,,,P590657
no_expected_no_live,590712,Q2167429,,Cuneiform Tablet BM 071831,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590712",,,,,,P590712
no_expected_no_live,590745,Q2063678,,Cuneiform Tablet BM 071865,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590745",,,,,,P590745
no_expected_no_live,590753,Q2169758,,Cuneiform Tablet BM 071874,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590753",,,,,,P590753
no_expected_no_live,590769,Q2164487,,Cuneiform Tablet BM 071892,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590769",,,,,,P590769
no_expected_no_live,590856,Q2163229,,Cuneiform Tablet BM 072040,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590856",,,,,,P590856
no_expected_no_live,590883,Q2151826,,Cuneiform Tablet BM 072099,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590883",,,,,,P590883
no_expected_no_live,590895,Q2168026,,Cuneiform Tablet BM 072124,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590895",,,,,,P590895
no_expected_no_live,590913,Q2163587,,Cuneiform Tablet BM 072153,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590913",,,,,,P590913
no_expected_no_live,590929,Q2149569,,Cuneiform Tablet BM 072189,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590929",,,,,,P590929
no_expected_no_live,590968,Q2165411,,Cuneiform Tablet BM 072267,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590968",,,,,,P590968
no_expected_no_live,590987,Q2166430,,Cuneiform Tablet BM 072295,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590987",,,,,,P590987
no_expected_no_live,590991,Q2170545,,Cuneiform Tablet BM 072300,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590991",,,,,,P590991
no_expected_no_live,591007,Q2169101,,Cuneiform Tablet BM 072317,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591007",,,,,,P591007
no_expected_no_live,591011,Q2047149,,Cuneiform Tablet BM 072322,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591011",,,,,,P591011
no_expected_no_live,591046,Q2166786,,Cuneiform Tablet BM 072358,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591046",,,,,,P591046
no_expected_no_live,591085,Q2162136,,Cuneiform Tablet BM 072400,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591085",,,,,,P591085
no_expected_no_live,591103,Q2167135,,Cuneiform Tablet BM 072421,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591103",,,,,,P591103
no_expected_no_live,591142,Q2169452,,Cuneiform Tablet BM 072464,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591142",,,,,,P591142
no_expected_no_live,591154,Q2144815,,Cuneiform Tablet BM 072479,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591154",,,,,,P591154
no_expected_no_live,591178,Q2164193,,Cuneiform Tablet BM 072505,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591178",,,,,,P591178
no_expected_no_live,591197,Q2165226,,Cuneiform Tablet BM 072531,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591197",,,,,,P591197
no_expected_no_live,591251,Q2163729,,Cuneiform Tablet BM 072593,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591251",,,,,,P591251
no_expected_no_live,591284,Q2166970,,Cuneiform Tablet BM 072628,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591284",,,,,,P591284
no_expected_no_live,591292,Q2168382,,Cuneiform Tablet BM 072637,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591292",,,,,,P591292
no_expected_no_live,591314,Q2163363,,Cuneiform Tablet BM 072668,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591314",,,,,,P591314
no_expected_no_live,591338,Q2168339,,Cuneiform Tablet BM 072714,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591338",,,,,,P591338
no_expected_no_live,591380,Q2165299,,Cuneiform Tablet BM 072775,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591380",,,,,,P591380
no_expected_no_live,591416,Q2166920,,Cuneiform Tablet BM 072818,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591416",,,,,,P591416
no_expected_no_live,591457,Q2169248,,Cuneiform Tablet BM 072864,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591457",,,,,,P591457
no_expected_no_live,591504,Q2142474,,Cuneiform Tablet BM 072917,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591504",,,,,,P591504
no_expected_no_live,591528,Q2164334,,Cuneiform Tablet BM 072942,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591528",,,,,,P591528
no_expected_no_live,591553,Q2167258,,Cuneiform Tablet BM 072968,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591553",,,,,,P591553
no_expected_no_live,591601,Q2163580,,Cuneiform Tablet BM 073024,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591601",,,,,,P591601
no_expected_no_live,591683,Q2170572,,Cuneiform Tablet BM 073141,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591683",,,,,,P591683
no_expected_no_live,591695,Q2166424,,Cuneiform Tablet BM 073153,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591695",,,,,,P591695
no_expected_no_live,591744,Q2163189,,Cuneiform Tablet BM 073211,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591744",,,,,,P591744
no_expected_no_live,591768,Q2168469,,Cuneiform Tablet BM 073238,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591768",,,,,,P591768
no_expected_no_live,591791,Q2152127,,Cuneiform Tablet BM 073264,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591791",,,,,,P591791
no_expected_no_live,591800,Q2167405,,Cuneiform Tablet BM 073273,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591800",,,,,,P591800
no_expected_no_live,591857,Q2063643,,Cuneiform Tablet BM 073348,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591857",,,,,,P591857
no_expected_no_live,591894,Q2164916,,Cuneiform Tablet BM 073399,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591894",,,,,,P591894
no_expected_no_live,591904,Q2168824,,Cuneiform Tablet BM 073413,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591904",,,,,,P591904
no_expected_no_live,591945,Q2166480,,Cuneiform Tablet BM 073473,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591945",,,,,,P591945
no_expected_no_live,591969,Q2162879,,Cuneiform Tablet BM 073504,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P591969",,,,,,P591969
no_expected_no_live,592001,Q2167827,,Cuneiform Tablet BM 073543,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592001",,,,,,P592001
no_expected_no_live,592017,Q2156224,,Cuneiform Tablet BM 073566,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592017",,,,,,P592017
no_expected_no_live,592056,Q2165712,,Cuneiform Tablet BM 073609,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592056",,,,,,P592056
no_expected_no_live,592144,Q2015906,,Cuneiform Tablet BM 073713,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592144",,,,,,P592144
no_expected_no_live,592152,Q2160125,,Cuneiform Tablet BM 073724,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592152",,,,,,P592152
no_expected_no_live,592168,Q2162916,,Cuneiform Tablet BM 073742,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592168",,,,,,P592168
no_expected_no_live,592216,Q2162727,,Cuneiform Tablet BM 073797,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592216",,,,,,P592216
no_expected_no_live,592241,Q2164889,,Cuneiform Tablet BM 073831,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592241",,,,,,P592241
no_expected_no_live,592282,Q2063894,,Cuneiform Tablet BM 073875,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592282",,,,,,P592282
no_expected_no_live,592294,Q2169673,,Cuneiform Tablet BM 073891,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592294",,,,,,P592294
no_expected_no_live,592304,Q2164626,,Cuneiform Tablet BM 073903,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592304",,,,,,P592304
no_expected_no_live,592390,Q2166593,,Cuneiform Tablet BM 074009,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592390",,,,,,P592390
no_expected_no_live,592406,Q2165873,,Cuneiform Tablet BM 074027,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592406",,,,,,P592406
no_expected_no_live,592410,Q2169939,,Cuneiform Tablet BM 074034,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592410",,,,,,P592410
no_expected_no_live,592447,Q2158595,,Cuneiform Tablet BM 074078,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592447",,,,,,P592447
no_expected_no_live,592492,Q2163038,,Cuneiform Tablet BM 074130,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592492",,,,,,P592492
no_expected_no_live,592502,Q2162443,,Cuneiform Tablet BM 074142,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592502",,,,,,P592502
no_expected_no_live,592514,Q1366760,,Cuneiform Tablet BM 074154,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592514",,,,,,P592514
no_expected_no_live,592538,Q2163077,,Cuneiform Tablet BM 074196,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592538",,,,,,P592538
no_expected_no_live,592543,Q2166086,,Cuneiform Tablet BM 074206,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592543",,,,,,P592543
no_expected_no_live,592611,Q2164707,,Cuneiform Tablet BM 074320,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592611",,,,,,P592611
no_expected_no_live,592797,Q2047427,,Cuneiform Tablet BM 074784,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592797",,,,,,P592797
no_expected_no_live,592810,Q2166245,,Cuneiform Tablet BM 074883,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592810",,,,,,P592810
no_expected_no_live,592847,Q2168503,,Cuneiform Tablet BM 075099,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592847",,,,,,P592847
no_expected_no_live,592851,Q2165073,,Cuneiform Tablet BM 075117,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592851",,,,,,P592851
no_expected_no_live,592902,Q2168143,,Cuneiform Tablet BM 075377,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592902",,,,,,P592902
no_expected_no_live,592914,Q2149705,,Cuneiform Tablet BM 075427,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592914",,,,,,P592914
no_expected_no_live,592955,Q2165405,,Cuneiform Tablet BM 075828,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P592955",,,,,,P592955
no_expected_no_live,593000,Q2165049,,Cuneiform Tablet BM 075972,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593000",,,,,,P593000
no_expected_no_live,593057,Q2162588,,Cuneiform Tablet BM 076053,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593057",,,,,,P593057
no_expected_no_live,593094,Q2167240,,Cuneiform Tablet BM 076098,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593094",,,,,,P593094
no_expected_no_live,593112,Q2162251,,Cuneiform Tablet BM 076120,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593112",,,,,,P593112
no_expected_no_live,593145,Q2164183,,Cuneiform Tablet BM 076163,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593145",,,,,,P593145
no_expected_no_live,593186,Q2022560,,Cuneiform Tablet BM 076217,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593186",,,,,,P593186
no_expected_no_live,593201,Q2170242,,Cuneiform Tablet BM 076235,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593201",,,,,,P593201
no_expected_no_live,593217,Q2165601,,Cuneiform Tablet BM 076256,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593217",,,,,,P593217
no_expected_no_live,593256,Q2152214,,Cuneiform Tablet BM 076308,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593256",,,,,,P593256
no_expected_no_live,593283,Q2163338,,Cuneiform Tablet BM 076340,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593283",,,,,,P593283
no_expected_no_live,593305,Q2168355,,Cuneiform Tablet BM 076366,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593305",,,,,,P593305
no_expected_no_live,593329,Q2163369,,Cuneiform Tablet BM 076394,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593329",,,,,,P593329
no_expected_no_live,593344,Q2170581,,Cuneiform Tablet BM 076410,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593344",,,,,,P593344
no_expected_no_live,593352,Q2166391,,Cuneiform Tablet BM 076418,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593352",,,,,,P593352
no_expected_no_live,593485,Q2169352,,Cuneiform Tablet BM 076603 + BM 076788,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593485",,,,,,P593485
no_expected_no_live,593493,Q2147444,,Cuneiform Tablet BM 076615,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593493",,,,,,P593493
no_expected_no_live,593515,Q2164328,,Cuneiform Tablet BM 076654,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593515",,,,,,P593515
no_expected_no_live,593539,Q2142329,,Cuneiform Tablet BM 076686,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593539",,,,,,P593539
no_expected_no_live,593542,Q2162086,,Cuneiform Tablet BM 076690,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593542",,,,,,P593542
no_expected_no_live,593606,Q2150005,,Cuneiform Tablet BM 076775,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593606",,,,,,P593606
no_expected_no_live,593610,Q2168120,,Cuneiform Tablet BM 076779,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593610",,,,,,P593610
no_expected_no_live,593647,Q2165393,,Cuneiform Tablet BM 076826,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593647",,,,,,P593647
no_expected_no_live,593651,Q2170395,,Cuneiform Tablet BM 076830,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593651",,,,,,P593651
no_expected_no_live,593702,Q2166220,,Cuneiform Tablet BM 076901,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593702",,,,,,P593702
no_expected_no_live,593743,Q2165275,,Cuneiform Tablet BM 076951,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593743",,,,,,P593743
no_expected_no_live,593755,Q2168488,,Cuneiform Tablet BID pl. 15-16,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593755",,,,,,P593755
no_expected_no_live,593779,Q2163213,,Cuneiform Tablet BM 077014,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593779",,,,,,P593779
no_expected_no_live,593796,Q2163669,,Cuneiform Tablet BM 077050,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P593796",,,,,,P593796
no_expected_no_live,593846,Q2164475,,Cuneiform Tablet BM 077164,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593846",,,,,,P593846
no_expected_no_live,593893,Q2169024,,Cuneiform Tablet BM 077423,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593893",,,,,,P593893
no_expected_no_live,593903,Q2164691,,Cuneiform Tablet BM 077442,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593903",,,,,,P593903
no_expected_no_live,593939,Q2168840,,Cuneiform Tablet BM 077499,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593939",,,,,,P593939
no_expected_no_live,593954,Q2162869,,Cuneiform Tablet BM 077532,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593954",,,,,,P593954
no_expected_no_live,593978,Q2166479,,Cuneiform Tablet BM 077582,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P593978",,,,,,P593978
